date,gross_pnl,gross_notional,long_notional,short_notional,borrow_cost,n_long,n_short,n_positions,n_cap_binding,pct_cap_binding,max_participation,gross_exposure,entry_turnover,exit_turnover,roundtrip_turnover,gross_return,trading_cost_return,commission_return,slippage_return,trading_cost,borrow_cost_return,return_after_commission,return_after_slippage,net_return_before_borrow,net_return,gross_return_bps,commission_bps,slippage_bps,borrow_bps,net_return_bps,hit_full_gross,capacity_constrained
2020-10-28,-47947.06482777572,249999999.99999997,124999999.99999999,124999999.99999999,5357.061646496948,74,74,148,45,0.30405405405405406,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0001917882593111029,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,2.1428246585987793e-05,-0.0002917882593111029,-0.0005917882593111027,-0.0005917882593111027,-0.0006132165058970906,-1.9178825931110288,0.9999999999999999,2.999999999999999,0.21428246585987792,-6.132165058970906,True,False
2020-10-29,-375975.10603103245,249999999.99999994,124999999.99999999,124999999.99999999,5555.942329187797,78,78,156,56,0.358974358974359,0.049999999999999996,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,-0.0015039004241241298,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,2.222376931675119e-05,-0.0016039004241241298,-0.0019039004241241297,-0.0019039004241241297,-0.001926124193440881,-15.039004241241297,0.9999999999999998,2.999999999999999,0.2222376931675119,-19.261241934408808,True,False
2020-10-30,-125668.63061760119,249999999.99999997,125000000.0,124999999.99999997,4310.180766534672,85,85,170,56,0.32941176470588235,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0005026745224704048,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.724072306613869e-05,-0.0006026745224704047,-0.0009026745224704046,-0.0009026745224704046,-0.0009199152455365433,-5.026745224704047,0.9999999999999999,2.999999999999999,0.17240723066138688,-9.199152455365434,True,False
2020-11-02,-170606.6012502537,249999999.99999997,125000000.0,124999999.99999999,3731.453904307849,90,90,180,54,0.3,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0006824264050010148,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.4925815617231396e-05,-0.0007824264050010148,-0.0010824264050010148,-0.0010824264050010148,-0.0010973522206182461,-6.824264050010148,0.9999999999999999,2.999999999999999,0.14925815617231394,-10.97352220618246,True,False
2020-11-03,2988044.1381117646,249999999.99999997,124999999.99999997,125000000.0,3758.978666640476,82,82,164,58,0.35365853658536583,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,0.011952176552447059,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.5035914666561905e-05,0.01185217655244706,0.01155217655244706,0.01155217655244706,0.011537140637780498,119.52176552447058,0.9999999999999999,2.999999999999999,0.15035914666561906,115.37140637780499,True,False
2020-11-04,24162.31815969039,249999999.99999997,124999999.99999997,124999999.99999997,4786.838270931496,81,81,162,48,0.2962962962962963,0.05,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,9.664927263876156e-05,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.9147353083725982e-05,-3.3507273612384326e-06,-0.0003033507273612384,-0.0003033507273612384,-0.0003224980804449644,0.9664927263876156,0.9999999999999999,2.999999999999999,0.19147353083725982,-3.2249808044496437,True,False
2020-11-05,23979.165760373904,249999999.99999997,124999999.99999997,125000000.0,3885.9212419240907,82,82,164,41,0.25,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,9.591666304149562e-05,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.5543684967696363e-05,-4.083336958504374e-06,-0.0003040833369585043,-0.0003040833369585043,-0.00031962702192620066,0.9591666304149562,0.9999999999999999,2.999999999999999,0.15543684967696364,-3.1962702192620065,True,False
2020-11-06,708891.4907260853,249999999.99999997,124999999.99999993,125000000.0,6062.0616665582675,90,90,180,48,0.26666666666666666,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,0.002835565962904341,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,2.424824666623307e-05,0.002735565962904341,0.002435565962904341,0.002435565962904341,0.002411317716238108,28.35565962904341,0.9999999999999999,2.999999999999999,0.2424824666623307,24.113177162381078,True,False
2020-11-09,534343.4676740774,250000000.0,124999999.99999999,124999999.99999997,4292.996801502612,97,97,194,30,0.15463917525773196,0.05000000000000001,1.0,1.0,1.0,2.0,0.0021373738706963095,0.0004,0.0001,0.0003,100000.0,1.7171987206010446e-05,0.0020373738706963096,0.0017373738706963097,0.0017373738706963097,0.0017202018834902993,21.373738706963096,1.0,2.9999999999999996,0.17171987206010447,17.202018834902994,True,False
2020-11-10,673987.1687355287,249999999.99999997,125000000.0,124999999.99999999,4890.789653521028,96,96,192,45,0.234375,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,0.002695948674942115,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.9563158614084112e-05,0.002595948674942115,0.002295948674942115,0.002295948674942115,0.002276385516328031,26.95948674942115,0.9999999999999999,2.999999999999999,0.1956315861408411,22.763855163280308,True,False
