date,score_spread,n_candidates,n_each_side,spread_threshold,spread_threshold_high,gross_multiplier
2019-07-25,0.0003989636732993421,862,4,0.0005570582057305134,0.0006963227571631417,0.0
2019-07-26,0.0004197400562773338,866,4,0.0005561144835003927,0.000695143104375491,0.0
2019-07-29,0.0003804527370532019,860,4,0.0005550515947755826,0.0006938144934694782,0.0
2019-07-30,0.00044493830605768384,766,3,0.000552994845430211,0.0006912435567877637,0.0
2019-07-31,0.0003784167746583671,782,3,0.0005505521218548187,0.0006881901523185234,0.0
2019-08-01,0.0004363320560906654,837,4,0.0005492577694221227,0.0006865722117776535,0.0
2019-08-02,0.0004771227454164246,884,4,0.00054805956020969,0.0006850744502621125,0.0
2019-08-05,0.0005075354675508055,901,4,0.0005458099337572156,0.0006822624171965195,0.0
2019-08-06,0.00046388075187037706,860,4,0.0005433807313438759,0.0006792259141798448,0.0
2019-08-07,0.0004730403542975729,899,4,0.000542538454263843,0.0006781730678298037,0.0
2019-08-08,0.00041820186519818755,932,4,0.000542269104704215,0.0006778363808802688,0.0
2019-08-09,0.0004116973584907289,975,4,0.0005404541415353317,0.0006755676769191647,0.0
2019-08-12,0.0004550282251512197,983,4,0.0005404541415353317,0.0006755676769191647,0.0
2019-08-13,0.0005413057480378833,978,4,0.0005404541415353317,0.0006755676769191647,0.5
2019-08-14,0.0004748593532124649,976,4,0.0005418121235204427,0.0006772651544005534,0.0
2019-08-15,0.0005516625901636167,977,4,0.0005418121235204427,0.0006772651544005534,0.5
2019-08-16,0.0005764851490112035,978,4,0.0005424588559113546,0.0006780735698891933,0.5
2019-08-19,0.00044288368063239065,976,4,0.0005433807313438759,0.0006792259141798448,0.0
2019-08-20,0.0004751048372198032,969,4,0.0005433807313438759,0.0006792259141798448,0.0
2019-08-21,0.0004508738058713248,968,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-22,0.0004295706113310785,975,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-23,0.00043351149283347746,981,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-26,0.00048743984347146666,981,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-27,0.0004176108430823362,968,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-28,0.0004656127797879836,965,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-29,0.00047826923277230645,971,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-08-30,0.0004637273877984737,984,4,0.0005424588559113546,0.0006780735698891933,0.0
2019-09-03,0.0004796967377903729,981,4,0.0005418121235204427,0.0006772651544005534,0.0
2019-09-04,0.00046798108325753587,974,4,0.0005397591516025023,0.0006746989395031278,0.0
2019-09-05,0.0004593946378294982,976,4,0.0005369808912464229,0.0006712261140580286,0.0
2019-09-06,0.0004341090927318176,981,4,0.0005359520558661818,0.0006699400698327272,0.0
2019-09-09,0.0005111908005424529,988,4,0.0005353268958929944,0.000669158619866243,0.0
2019-09-10,0.0004899196184372246,985,4,0.0005346554244740399,0.0006683192805925499,0.0
2019-09-11,0.00044793702709707743,985,4,0.0005336599780366295,0.0006670749725457869,0.0
2019-09-12,0.00044753633162558204,986,4,0.0005312693739145432,0.0006640867173931791,0.0
2019-09-13,0.0004446531594446099,988,4,0.0005278878120281442,0.0006598597650351802,0.0
2019-09-16,0.000505312817787114,987,4,0.0005246054858500008,0.000655756857312501,0.0
2019-09-17,0.0004221810808300206,989,4,0.0005198895266522186,0.0006498619083152733,0.0
2019-09-18,0.00047817109560088094,989,4,0.0005187647018635424,0.0006484558773294281,0.0
2019-09-19,0.0004576177394930135,991,4,0.0005182891078212343,0.0006478613847765429,0.0
2019-09-20,0.0004359753246811087,987,4,0.0005177339875902619,0.0006471674844878274,0.0
2019-09-23,0.00044711605285577483,986,4,0.0005162269359644331,0.0006452836699555413,0.0
2019-09-24,0.0004515987179004136,982,4,0.0005147799120604516,0.0006434748900755645,0.0
2019-09-25,0.0005207302343336246,981,4,0.0005142177090560209,0.0006427721363200261,0.5
2019-09-26,0.00042221840591506277,981,4,0.0005142177090560209,0.0006427721363200261,0.0
2019-09-27,0.00041981630256660496,984,4,0.0005138058300227395,0.0006422572875284245,0.0
2019-09-30,0.0004790119804804071,983,4,0.0005135194888293777,0.0006418993610367221,0.0
2019-10-01,0.0004152590402905818,983,4,0.0005132748929830419,0.0006415936162288023,0.0
2019-10-02,0.00040699121973325546,983,4,0.0005128236134251946,0.0006410295167814932,0.0
2019-10-03,0.0004432277638377632,987,4,0.0005123434417242664,0.000640429302155333,0.0
2019-10-04,0.0004216067999874895,987,4,0.0005123434417242664,0.000640429302155333,0.0
2019-10-07,0.0004292985358863627,988,4,0.0005122162948047374,0.0006402703685059217,0.0
2019-10-08,0.0004377310002202852,988,4,0.000511904457233723,0.0006398805715421537,0.0
2019-10-09,0.00046781208736044224,989,4,0.0005114838765541665,0.0006393548456927081,0.0
2019-10-10,0.000424489820346777,988,4,0.0005113103987324507,0.0006391379984155633,0.0
2019-10-11,0.00046402460443559744,981,4,0.0005101752165957892,0.0006377190207447366,0.0
2019-10-14,0.00045085898620824495,970,4,0.0005082052914257985,0.0006352566142822482,0.0
2019-10-15,0.00044795174175163,942,4,0.0005074492618800834,0.0006343115773501042,0.0
2019-10-16,0.0004417570722816989,932,4,0.0005066304340450415,0.0006332880425563019,0.0
2019-10-17,0.0005092055512098755,940,4,0.0005054828201458077,0.0006318535251822597,0.5
2019-10-18,0.0004697747757773207,936,4,0.0005054828201458077,0.0006318535251822597,0.0
2019-10-21,0.0005685651025129266,904,4,0.0005052884502052771,0.0006316105627565964,0.5
2019-10-22,0.000454163465370683,834,4,0.0005052884502052771,0.0006316105627565964,0.0
2019-10-23,0.0005363932853412546,821,4,0.0005052470867849756,0.0006315588584812194,0.5
2019-10-24,0.000460208881303124,865,4,0.0005052470867849756,0.0006315588584812194,0.0
2019-10-25,0.00045532126453635193,885,4,0.0005051038613195157,0.0006313798266493946,0.0
2019-10-28,0.0003975127535260086,862,4,0.0005046756212046624,0.000630844526505828,0.0
2019-10-29,0.0004473815304334853,763,3,0.000504069027772039,0.0006300862847150488,0.0
2019-10-30,0.0004104909969576951,778,3,0.0005032563916491896,0.0006290704895614871,0.0
2019-10-31,0.000456096860293222,833,4,0.0005024788828944046,0.0006280986036180057,0.0
2019-11-01,0.0004419563439933817,892,4,0.0005019792840326308,0.0006274741050407885,0.0
2019-11-04,0.00037907155770075567,887,4,0.0005009552109211911,0.0006261940136514888,0.0
2019-11-05,0.0004447065830579858,838,4,0.0004997620247600424,0.000624702530950053,0.0
2019-11-06,0.0004125453903763008,861,4,0.0004992610687491292,0.0006240763359364115,0.0
2019-11-07,0.00038934799157676586,905,4,0.0004987069738322385,0.0006233837172902982,0.0
2019-11-08,0.0004331041877955675,954,4,0.0004981245628970269,0.0006226557036212836,0.0
2019-11-11,0.00044349481025416943,976,4,0.0004977539599272522,0.0006221924499090653,0.0
2019-11-12,0.00038640037980894836,972,4,0.0004975028795724039,0.0006218785994655049,0.0
2019-11-13,0.00047811316583535885,976,4,0.0004973408233794048,0.000621676029224256,0.0
2019-11-14,0.0004796575536192083,980,4,0.0004970974142301785,0.0006213717677877232,0.0
2019-11-15,0.00045281308201610456,975,4,0.0004968459618489326,0.0006210574523111658,0.0
2019-11-18,0.0004322333768039976,976,4,0.0004964233707430666,0.0006205292134288333,0.0
2019-11-19,0.00045145298454983817,971,4,0.0004961874570071839,0.0006202343212589798,0.0
2019-11-20,0.0004609183039636333,971,4,0.0004960388880679647,0.0006200486100849559,0.0
2019-11-21,0.00040988992222755266,974,4,0.0004959692735808359,0.0006199615919760448,0.0
2019-11-22,0.00040023283313695215,966,4,0.0004956604342473324,0.0006195755428091655,0.0
2019-11-25,0.00040950810814010136,969,4,0.0004945074349803753,0.0006181342937254692,0.0
2019-11-26,0.000445348469412912,969,4,0.0004930120039739748,0.0006162650049674686,0.0
2019-11-27,0.00042788584288021834,983,4,0.0004919007769533305,0.0006148759711916632,0.0
2019-11-29,0.00039611745982035175,988,4,0.0004906027580549775,0.0006132534475687219,0.0
2019-12-02,0.00041949698345183705,984,4,0.0004902006499878729,0.0006127508124848411,0.0
2019-12-03,0.0004943743581089583,975,4,0.0004900684412104007,0.0006125855515130008,0.5
2019-12-04,0.00042865128601752726,969,4,0.0004900684412104007,0.0006125855515130008,0.0
2019-12-05,0.00040064130244791917,973,4,0.0004897055923759993,0.0006121319904699991,0.0
2019-12-06,0.00045408764292103823,977,4,0.0004886066693590833,0.0006107583366988541,0.0
2019-12-09,0.0004583955822080682,983,4,0.0004874338949513738,0.0006092923686892173,0.0
2019-12-10,0.0004434866916659809,981,4,0.0004872155839278302,0.0006090194799097877,0.0
2019-12-11,0.0004163637609369559,983,4,0.00048587461898316774,0.0006073432737289596,0.0
2019-12-12,0.00042003324113792115,984,4,0.000483822068555094,0.0006047775856938676,0.0
2019-12-13,0.00044765388877012174,986,4,0.00048304491817437005,0.0006038061477179626,0.0
2019-12-16,0.00045414470671115224,984,4,0.00048293624335234614,0.0006036703041904327,0.0
2019-12-17,0.00042227281634893594,978,4,0.0004824993830728384,0.0006031242288410479,0.0
2019-12-18,0.0004436025660176454,977,4,0.0004818849920639658,0.0006023562400799572,0.0
2019-12-19,0.0004301929486422106,982,4,0.00048119969327736593,0.0006014996165967074,0.0
2019-12-20,0.00043775372249765863,989,4,0.0004805541789120387,0.0006006927236400484,0.0
2019-12-23,0.0004009972590048188,990,4,0.0004804116698389786,0.0006005145872987232,0.0
2019-12-24,0.00042463965339387474,991,4,0.00048013812239267576,0.0006001726529908447,0.0
2019-12-26,0.0004118372571678739,991,4,0.0004800102600700482,0.0006000128250875603,0.0
2019-12-27,0.00046064576473664844,991,4,0.0004798772246093659,0.0005998465307617074,0.0
2019-12-30,0.000486010116131422,991,4,0.00047968106412190703,0.0005996013301523838,0.5
2019-12-31,0.0005525642978603201,991,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-02,0.0005623533864956011,994,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-03,0.000538853987089972,994,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-06,0.0005742646873180238,989,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-07,0.0005815432621224061,987,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-08,0.0005883348772020682,985,4,0.00047968106412190703,0.0005996013301523838,0.5
2020-01-09,0.000564057019274805,991,4,0.0004798772246093659,0.0005998465307617074,0.5
2020-01-10,0.0006797035735851154,990,4,0.0004798772246093659,0.0005998465307617074,1.0
2020-01-13,0.0006561118198669671,988,4,0.0004798772246093659,0.0005998465307617074,1.0
2020-01-14,0.000562853643929226,982,4,0.0004800102600700482,0.0006000128250875603,0.5
2020-01-15,0.000677565255995236,978,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-16,0.0006488658178886784,979,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-17,0.000655384604243418,985,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-21,0.0006229366824364057,944,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-22,0.0006021497909715434,927,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-23,0.000618573158188598,945,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-24,0.000568992693145823,957,4,0.00048013812239267576,0.0006001726529908447,0.5
2020-01-27,0.0006352218915288896,929,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-28,0.0005407930194707715,870,4,0.00048013812239267576,0.0006001726529908447,0.5
2020-01-29,0.000530353869500573,855,4,0.00048013812239267576,0.0006001726529908447,0.5
2020-01-30,0.0006258185305921497,895,4,0.00048013812239267576,0.0006001726529908447,1.0
2020-01-31,0.0005830724028812354,908,4,0.00048013812239267576,0.0006001726529908447,0.5
2020-02-03,0.000628789465169662,904,4,0.0004804116698389786,0.0006005145872987232,1.0
2020-02-04,0.0005379883118942325,858,4,0.0004805541789120387,0.0006006927236400484,0.5
2020-02-05,0.0005427527329545789,878,4,0.00048119969327736593,0.0006014996165967074,0.5
2020-02-06,0.0005723662096454652,917,4,0.00048119969327736593,0.0006014996165967074,0.5
2020-02-07,0.0005069777728651044,934,4,0.0004818849920639658,0.0006023562400799572,0.5
2020-02-10,0.000532984136683367,940,4,0.0004824993830728384,0.0006031242288410479,0.5
2020-02-11,0.0005615669478133761,894,4,0.0004824993830728384,0.0006031242288410479,0.5
2020-02-12,0.0004983774310777132,905,4,0.00048294945916626717,0.000603686823957834,0.5
2020-02-13,0.0005715034115955959,912,4,0.000483822068555094,0.0006047775856938676,0.5
2020-02-14,0.0005473139579256726,960,4,0.0004853397877243868,0.0006066747346554836,0.5
2020-02-18,0.0005254965655552088,938,4,0.0004853397877243868,0.0006066747346554836,0.5
2020-02-19,0.0005864472200743478,910,4,0.00048654494739020296,0.0006081811842377537,0.5
2020-02-20,0.0006084908194277859,923,4,0.00048722450670796944,0.0006090306333849618,0.5
2020-02-21,0.0006798575677937935,938,4,0.0004886066693590833,0.0006107583366988541,1.0
2020-02-24,0.000755978599620121,937,4,0.0004897055923759993,0.0006121319904699991,1.0
2020-02-25,0.0006847842120935362,901,4,0.0004897055923759993,0.0006121319904699991,1.0
2020-02-26,0.0007618034026094947,904,4,0.0004901014348057556,0.0006126267935071944,1.0
2020-02-27,0.0006951014472661699,930,4,0.0004906027580549775,0.0006132534475687219,1.0
2020-02-28,0.0007567772150232958,964,4,0.0004919007769533305,0.0006148759711916632,1.0
2020-03-02,0.0007020863044469762,978,4,0.0004930120039739748,0.0006162650049674686,1.0
2020-03-03,0.0007310754008450775,971,4,0.0004939400350962435,0.0006174250438703044,1.0
2020-03-04,0.000797211427954422,972,4,0.0004939400350962435,0.0006174250438703044,1.0
2020-03-05,0.00080935188886378,980,4,0.0004939400350962435,0.0006174250438703044,1.0
2020-03-06,0.0006877040266906843,985,4,0.0004953640672148673,0.0006192050840185841,1.0
2020-03-09,0.000744151498615182,990,4,0.0004953640672148673,0.0006192050840185841,1.0
2020-03-10,0.0006577615442118354,981,4,0.0004953640672148673,0.0006192050840185841,1.0
2020-03-11,0.0006394882895955229,975,4,0.0004963209881652557,0.0006204012352065697,1.0
2020-03-12,0.0005935434211828847,974,4,0.000496879482832075,0.0006210993535400937,0.5
2020-03-13,0.0006261040591731749,967,4,0.0004973555050209829,0.0006216943812762287,1.0
2020-03-16,0.0006864328885542171,962,4,0.0004977539599272522,0.0006221924499090653,1.0
2020-03-17,0.0006670666763487299,943,4,0.0004981923873092079,0.0006227404841365098,1.0
2020-03-18,0.0006442076864094865,936,4,0.0004981923873092079,0.0006227404841365098,1.0
2020-03-19,0.0006670028381913006,912,4,0.0004981923873092079,0.0006227404841365098,1.0
2020-03-20,0.0006427486355367238,871,4,0.0004990112293962541,0.0006237640367453177,1.0
2020-03-23,0.0006234647200693804,868,4,0.0004997620247600424,0.000624702530950053,0.5
2020-03-24,0.0005209020235240574,853,4,0.0005009552109211911,0.0006261940136514888,0.5
2020-03-25,0.0005429380399639031,768,3,0.0005022292092913102,0.0006277865116141377,0.5
2020-03-26,0.0005398605613510187,754,3,0.0005022292092913102,0.0006277865116141377,0.5
2020-03-27,0.0005460049413938896,737,3,0.0005022292092913102,0.0006277865116141377,0.5
2020-03-30,0.00043733133856220063,736,3,0.0005022292092913102,0.0006277865116141377,0.0
2020-03-31,0.0006284734279758882,734,3,0.0005009552109211911,0.0006261940136514888,1.0
2020-04-01,0.0007041300291779173,738,3,0.0005009552109211911,0.0006261940136514888,1.0
2020-04-02,0.0007645540537759691,731,3,0.0005009552109211911,0.0006261940136514888,1.0
2020-04-03,0.0006378047115150329,730,3,0.0005035818195881786,0.0006294772744852232,1.0
2020-04-06,0.0006518359016716306,730,3,0.0005035818195881786,0.0006294772744852232,1.0
2020-04-07,0.000630890630362775,717,3,0.0005035818195881786,0.0006294772744852232,1.0
2020-04-08,0.0006665047318694579,719,3,0.0005051110793908351,0.0006313888492385438,1.0
2020-04-09,0.0006205945831841434,722,3,0.0005051110793908351,0.0006313888492385438,0.5
2020-04-13,0.0005844636867358699,758,3,0.0005052884502052771,0.0006316105627565964,0.5
2020-04-14,0.0005289476967994689,770,3,0.0005063117908339083,0.0006328897385423854,0.5
2020-04-15,0.0005504669318049996,821,4,0.0005073123896765251,0.0006341404870956564,0.5
2020-04-16,0.0005506360742309,823,4,0.0005082052914257985,0.0006352566142822482,0.5
2020-04-17,0.0005626170463224915,858,4,0.0005082052914257985,0.0006352566142822482,0.5
2020-04-20,0.0005783048429524109,863,4,0.0005089840669962428,0.0006362300837453036,0.5
2020-04-21,0.0005344045347626792,841,4,0.0005103967008094219,0.0006379958760117774,0.5
2020-04-22,0.0006512096243745717,851,4,0.0005114041444275012,0.0006392551805343765,1.0
2020-04-23,0.0005365521547993385,900,4,0.000511977572438389,0.0006399719655479862,0.5
2020-04-24,0.000595207447649325,897,4,0.0005123434417242664,0.000640429302155333,0.5
2020-04-27,0.0005288808377432343,858,4,0.0005129896244934239,0.00064123703061678,0.5
2020-04-28,0.0006359518927001571,784,3,0.0005143722537281876,0.0006429653171602345,0.5
2020-04-29,0.000583674309845235,780,3,0.0005169360601881691,0.0006461700752352113,0.5
2020-04-30,0.0005067719061180875,833,4,0.0005195541593465728,0.000649442699183216,0.0
2020-05-01,0.000599190110407665,848,4,0.0005195541593465728,0.000649442699183216,0.5
2020-05-04,0.0007102672689255422,847,4,0.000520619116945156,0.0006507738961814449,1.0
2020-05-05,0.0005953834090618004,767,3,0.0005208333078478843,0.0006510416348098554,0.5
2020-05-06,0.0007314251249915597,768,3,0.0005236587487427482,0.0006545734359284353,1.0
2020-05-07,0.00061086040427396,810,4,0.0005266231357271031,0.0006582789196588789,0.5
2020-05-08,0.0005936634141934585,889,4,0.0005266231357271031,0.0006582789196588789,0.5
2020-05-11,0.0005767663386444225,960,4,0.000528278175649287,0.0006603477195616087,0.5
2020-05-12,0.0005904784843009952,968,4,0.0005289209531769751,0.0006611511914712189,0.5
2020-05-13,0.0006270337197777971,982,4,0.0005289209531769751,0.0006611511914712189,0.5
2020-05-14,0.0007466539954266504,985,4,0.0005289209531769751,0.0006611511914712189,1.0
2020-05-15,0.0006758113544389905,982,4,0.0005289209531769751,0.0006611511914712189,1.0
2020-05-18,0.0006039998031598412,978,4,0.0005297914004201313,0.0006622392505251642,0.5
2020-05-19,0.0006863457449165777,966,4,0.0005297914004201313,0.0006622392505251642,1.0
2020-05-20,0.000755568462418371,962,4,0.0005297914004201313,0.0006622392505251642,1.0
2020-05-21,0.0006401746636280553,966,4,0.0005319320298102494,0.0006649150372628117,0.5
2020-05-22,0.0006989995964552006,979,4,0.0005331709359046914,0.0006664636698808643,1.0
2020-05-26,0.0007032474091839503,976,4,0.0005331709359046914,0.0006664636698808643,1.0
2020-05-27,0.0006639637616045397,965,4,0.0005331709359046914,0.0006664636698808643,0.5
2020-05-28,0.0006795696810684686,968,4,0.0005331709359046914,0.0006664636698808643,1.0
2020-05-29,0.0007007869446317026,978,4,0.0005338363755309543,0.0006672954694136929,1.0
2020-06-01,0.0006256882281779394,986,4,0.0005355977851098243,0.0006694972313872804,0.5
2020-06-02,0.0005608577220530522,983,4,0.0005364886070161049,0.0006706107587701311,0.5
2020-06-03,0.0005985957377811263,981,4,0.000537413849056275,0.0006717673113203437,0.5
2020-06-04,0.0005279048847720142,984,4,0.000537413849056275,0.0006717673113203437,0.0
2020-06-05,0.0005367110997849444,984,4,0.000537413849056275,0.0006717673113203437,0.0
2020-06-08,0.000612094631355505,990,4,0.000536647521790702,0.0006708094022383776,0.5
2020-06-09,0.000572699168102158,991,4,0.0005374774270505173,0.0006718467838131466,0.5
2020-06-10,0.0006270025346259714,990,4,0.0005385077170116762,0.0006731346462645953,0.5
2020-06-11,0.0007255041700816632,990,4,0.0005394579316466001,0.0006743224145582501,1.0
2020-06-12,0.0006704429748096784,987,4,0.0005394579316466001,0.0006743224145582501,0.5
2020-06-15,0.0005991187257576982,989,4,0.0005404200362228704,0.000675525045278588,0.5
2020-06-16,0.0006011309610805288,987,4,0.0005411006566110386,0.0006763758207637983,0.5
2020-06-17,0.000706173755475567,985,4,0.0005421739389879007,0.000677717423734876,1.0
2020-06-18,0.0006123058695630069,987,4,0.0005428639171601734,0.0006785798964502168,0.5
2020-06-19,0.0006258500804002442,988,4,0.000544778180821895,0.0006809727260273687,0.5
2020-06-22,0.0007140698092347954,989,4,0.0005467903513129594,0.0006834879391411993,1.0
2020-06-23,0.0006912036832384522,984,4,0.0005492057422532688,0.000686507177816586,1.0
2020-06-24,0.0005933117800639689,985,4,0.0005505684172605399,0.0006882105215756749,0.5
2020-06-25,0.000688935012563021,986,4,0.00055125198379053,0.0006890649797381625,0.5
2020-06-26,0.0005856090226762586,988,4,0.0005522036147816388,0.0006902545184770486,0.5
2020-06-29,0.0005900585121739771,984,4,0.0005575403523759594,0.0006969254404699493,0.5
2020-06-30,0.00047861676796727296,984,4,0.0005612832575092466,0.0007016040718865582,0.0
2020-07-01,0.0006307988101835819,988,4,0.0005612832575092466,0.0007016040718865582,0.5
2020-07-02,0.0006547346099682633,992,4,0.0005620388110227111,0.0007025485137783889,0.5
2020-07-06,0.000777483436352189,990,4,0.0005625115823917353,0.0007031394779896692,1.0
2020-07-07,0.0006800562157459933,989,4,0.0005627590048865322,0.0007034487561081652,0.5
2020-07-08,0.0008266047376704804,990,4,0.0005635756691365734,0.0007044695864207168,1.0
2020-07-09,0.0006378817863816589,991,4,0.0005667618692176779,0.0007084523365220973,0.5
2020-07-10,0.0007604557267833791,988,4,0.0005688216568926645,0.0007110270711158306,1.0
2020-07-13,0.0006722076820002163,984,4,0.0005704991242156867,0.0007131239052696084,0.5
2020-07-14,0.0007655869786051164,976,4,0.0005720210904255175,0.0007150263630318969,1.0
2020-07-15,0.0007301217174875054,971,4,0.0005725659847194809,0.0007157074808993512,1.0
2020-07-16,0.0007485705238318156,973,4,0.0005736384796316775,0.0007170480995395969,1.0
2020-07-17,0.0006879761121057185,962,4,0.0005755969643339316,0.0007194962054174144,0.5
2020-07-20,0.000756135696537142,941,4,0.000576653862791135,0.0007208173284889187,1.0
2020-07-21,0.0006946809261242456,890,4,0.0005776894412292155,0.0007221118015365194,0.5
2020-07-22,0.0006365018591555622,887,4,0.000580247894454408,0.00072530986806801,0.5
2020-07-23,0.0006489867888168184,910,4,0.0005824607465777038,0.0007280759332221297,0.5
2020-07-24,0.0007869358418816374,917,4,0.0005834335470596352,0.0007292919338245439,1.0
2020-07-27,0.0006449227570703203,865,4,0.000584147935979616,0.00073018491997452,0.5
2020-07-28,0.0007377900214319268,781,3,0.0005851508883001032,0.000731438610375129,1.0
2020-07-29,0.0006742941189654246,756,3,0.0005861119411151121,0.0007326399263938902,0.5
2020-07-30,0.0007772919780157717,821,4,0.0005875798143509801,0.0007344747679387251,1.0
2020-07-31,0.0006443762892369938,838,4,0.0005893690581852136,0.000736711322731517,0.5
2020-08-03,0.0007749231431034881,850,4,0.000590310495450188,0.000737888119312735,1.0
2020-08-04,0.0007273895096367111,788,3,0.0005921784617587794,0.0007402230771984742,0.5
2020-08-05,0.0007297614642989064,809,4,0.0005934507647353184,0.0007418134559191479,0.5
2020-08-06,0.000680834115677169,862,4,0.000593615416989229,0.0007420192712365363,0.5
2020-08-07,0.0006736965981005616,923,4,0.0005945898342669784,0.000743237292833723,0.5
2020-08-10,0.000791176880686948,974,4,0.0005953130244968103,0.0007441412806210128,1.0
2020-08-11,0.0007839589711253444,979,4,0.0005973108062933959,0.0007466385078667449,1.0
2020-08-12,0.0007947325036435719,988,4,0.0005989095305670695,0.0007486369132088368,1.0
2020-08-13,0.0008062628814783478,991,4,0.0005991615565476782,0.0007489519456845978,1.0
2020-08-14,0.000758388008450281,989,4,0.0006003546208113833,0.0007504432760142291,1.0
2020-08-17,0.0007464751322267461,984,4,0.0006017422590151376,0.000752177823768922,0.5
2020-08-18,0.000752728021831391,978,4,0.0006032597982845221,0.0007540747478556526,0.5
2020-08-19,0.0007124627297469816,979,4,0.0006066944129206079,0.0007583680161507599,0.5
2020-08-20,0.0006641218379740373,985,4,0.0006099125703354903,0.0007623907129193629,0.5
2020-08-21,0.0006465820263724653,984,4,0.000611600940522887,0.0007645011756536087,0.5
2020-08-24,0.0007342019375418058,980,4,0.0006122213742800061,0.0007652767178500076,0.5
2020-08-25,0.0007548711708348951,973,4,0.0006160662427383616,0.000770082803422952,0.5
2020-08-26,0.0006997977284326619,972,4,0.0006197860131859252,0.0007747325164824065,0.5
2020-08-27,0.0007202819066333588,980,4,0.0006219998427355008,0.000777499803419376,0.5
2020-08-28,0.0006792859336376639,987,4,0.0006232535050161906,0.0007790668812702382,0.5
2020-08-31,0.0006845502396231529,991,4,0.0006247988249345159,0.0007809985311681448,0.5
2020-09-01,0.0007775070019316126,982,4,0.0006257664096264656,0.0007822080120330819,0.5
2020-09-02,0.0006478800364561961,980,4,0.0006258374604770064,0.0007822968255962581,0.5
2020-09-03,0.0007685679831823795,984,4,0.0006260024676640026,0.0007825030845800033,0.5
2020-09-04,0.0008304243886157031,994,4,0.0006266431444448528,0.000783303930556066,1.0
2020-09-08,0.0007985763460695589,991,4,0.0006270212457170668,0.0007837765571463334,1.0
2020-09-09,0.0008339441214673175,988,4,0.0006278975446966517,0.0007848719308708146,1.0
2020-09-10,0.00083114784294832,991,4,0.0006286630502921525,0.0007858288128651907,1.0
2020-09-11,0.0008945288851590889,991,4,0.000629995072178014,0.0007874938402225174,1.0
2020-09-14,0.0008914727420873289,991,4,0.0006308539022910978,0.0007885673778638721,1.0
2020-09-15,0.0007650166619091609,991,4,0.0006334893870624437,0.0007918617338280547,0.5
2020-09-16,0.0008053782338560333,993,4,0.0006356598922316501,0.0007945748652895626,1.0
2020-09-17,0.0008548072474206976,995,4,0.0006362818725734002,0.0007953523407167502,1.0
2020-09-18,0.0007628595723603252,994,4,0.0006372835705712446,0.0007966044632140558,0.5
2020-09-21,0.0007839452942502046,990,4,0.0006378509564350085,0.0007973136955437606,0.5
2020-09-22,0.0007442917217400114,984,4,0.0006388456883099773,0.0007985571103874717,0.5
2020-09-23,0.0007125381897971437,983,4,0.0006399001140150423,0.0007998751425188029,0.5
2020-09-24,0.0008020010334234176,985,4,0.0006417190467732564,0.0008021488084665705,0.5
2020-09-25,0.0007639438366003182,991,4,0.0006436240660603814,0.0008045300825754768,0.5
2020-09-28,0.0007171081817968208,992,4,0.0006443088481059909,0.0008053860601324887,0.5
2020-09-29,0.0007482625539709446,990,4,0.0006447041699369897,0.0008058802124212371,0.5
2020-09-30,0.0006853178058725355,991,4,0.0006459183186516074,0.0008073978983145092,0.5
2020-10-01,0.0007121395277511367,992,4,0.0006473608324227038,0.0008092010405283798,0.5
2020-10-02,0.0006807198934536123,994,4,0.0006484715053156855,0.0008105893816446069,0.5
2020-10-05,0.0007085864909289612,992,4,0.0006489384004455624,0.000811173000556953,0.5
2020-10-06,0.0006467774871688318,989,4,0.0006503204901514704,0.000812900612689338,0.0
2020-10-07,0.000743254328653568,990,4,0.0006503204901514704,0.000812900612689338,0.5
2020-10-08,0.0007364038229079534,992,4,0.000651585390752807,0.0008144817384410088,0.5
2020-10-09,0.0007705281293434983,990,4,0.0006535751266496102,0.0008169689083120127,0.5
2020-10-12,0.0006307937630204766,984,4,0.0006551246065333561,0.0008189057581666951,0.0
2020-10-13,0.0006848454847895452,978,4,0.0006551246065333561,0.0008189057581666951,0.5
2020-10-14,0.0006638154422983801,974,4,0.0006558209336175474,0.0008197761670219343,0.5
2020-10-15,0.0006629288052446599,977,4,0.0006571016544738881,0.0008213770680923601,0.5
2020-10-16,0.0006619206125144702,956,4,0.0006608619008315301,0.0008260773760394126,0.5
